GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkblobsExample.GeneratedCriteria,140,47,7,3,30,12,17,7,13,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,Pkonly,123,17,22,0,21,7,14,5,3,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,FieldsblobsExample.GeneratedCriteria,274,39,7,3,64,10,34,6,30,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkfieldsExample,14,57,0,2,5,20,2,10,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkfieldsblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkonlyExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,EnumtestExample.Criterion,89,0,2,0,32,0,14,0,13,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,AwfulTableExample,14,57,0,2,5,20,2,10,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,EnumtestExample.Criteria,3,0,0,0,2,0,1,0,1,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,FieldsblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,AwfulTable,251,439,83,55,26,67,70,33,2,32
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,Pkblobs,174,27,28,0,27,11,18,8,4,8
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,Fieldsonly,156,24,30,0,23,10,18,7,3,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,AwfulTableExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkonlyExample.GeneratedCriteria,226,55,7,3,52,14,28,8,24,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,FieldsblobsExample,34,37,1,1,13,12,6,6,5,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkfieldsblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,AwfulTableExample.Criterion,15,74,0,2,6,26,2,12,2,11
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkfieldsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,AwfulTableExample.GeneratedCriteria,1538,103,5,5,385,25,195,13,191,12
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkonlyExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,FieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,Fieldsblobs,194,40,30,2,29,14,20,10,4,10
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkfieldsExample.Criterion,3,86,0,2,1,31,1,13,1,12
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,FieldsonlyExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,Pkfields,248,372,67,51,24,64,57,34,2,30
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkfieldsExample.GeneratedCriteria,1590,173,33,7,372,43,190,20,171,19
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,FieldsonlyExample,20,51,1,1,7,18,4,8,3,8
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,FieldsonlyExample.GeneratedCriteria,328,47,7,3,78,12,41,7,37,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,Pkfieldsblobs,214,44,42,2,27,16,25,11,3,11
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkfieldsblobsExample.GeneratedCriteria,446,55,7,3,108,14,56,8,52,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,FieldsonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,Enumtest,140,0,22,0,28,0,19,0,8,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,EnumtestExample,71,0,2,0,25,0,12,0,11,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkfieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,EnumtestExample.GeneratedCriteria,297,0,10,0,70,0,38,0,33,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.simpleannotated.model,AwfulTable,627,63,137,1,71,22,84,19,15,19
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.simpleannotated.model,Pkfieldsblobs,228,30,44,0,31,12,27,9,5,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.simpleannotated.model,Pkonly,123,17,22,0,21,7,14,5,3,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.simpleannotated.model,Pkblobs,178,23,28,0,29,9,19,7,5,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.simpleannotated.model,Pkfields,521,99,116,2,49,39,64,27,5,27
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.simpleannotated.model,Fieldsonly,156,24,30,0,23,10,18,7,3,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.simpleannotated.model,Fieldsblobs,163,29,25,1,30,10,19,8,6,8
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.simple.model,Pkonly,123,17,22,0,21,7,14,5,3,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.simple.model,Pkblobs,178,23,28,0,29,9,19,7,5,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.simple.model,Pkfields,521,99,116,2,49,39,64,27,5,27
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.simple.model,Fieldsonly,156,24,30,0,23,10,18,7,3,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.simple.model,Pkfieldsblobs,228,30,44,0,31,12,27,9,5,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.simple.model,Fieldsblobs,163,29,25,1,30,10,19,8,6,8
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.simple.model,AwfulTable,627,63,137,1,71,22,84,19,15,19
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,FieldsblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,AwfulTableExample,10,61,1,1,4,21,3,9,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkfieldsblobsExample.GeneratedCriteria,446,55,7,3,108,14,56,8,52,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkfieldsExample.Criterion,3,86,0,2,1,31,1,13,1,12
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,Pkblobs,118,27,28,0,17,11,17,8,3,8
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,AwfulTableExample.Criterion,15,74,0,2,6,26,2,12,2,11
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkfieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkfieldsblobsKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkblobsExample.GeneratedCriteria,140,47,7,3,30,12,17,7,13,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,FieldsblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkonlyExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkfieldsKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,FieldsonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,FieldsblobsExample.GeneratedCriteria,266,47,7,3,62,12,33,7,29,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkfieldsblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkfieldsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,FieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkonlyExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,FieldsblobsWithBLOBs,127,20,28,0,18,8,17,6,3,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkonlyExample.GeneratedCriteria,226,55,7,3,52,14,28,8,24,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,Fieldsblobs,85,23,24,2,13,7,15,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,AwfulTable,439,118,132,6,30,42,73,29,4,29
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,Fieldsonly,107,24,30,0,14,10,17,7,2,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkfieldsExample,14,57,0,2,5,20,2,10,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,FieldsonlyExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkfieldsExample.GeneratedCriteria,1459,208,26,8,346,52,179,25,163,24
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,Pkfieldsblobs,151,30,42,2,16,10,24,7,2,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,Pkfields,410,85,122,2,29,33,66,23,4,23
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,FieldsonlyExample.GeneratedCriteria,328,47,7,3,78,12,41,7,37,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,FieldsonlyExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,AwfulTableExample.GeneratedCriteria,1538,103,5,5,385,25,195,13,191,12
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkonlyKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,PkfieldsblobsExample,20,51,1,1,7,18,4,8,3,8
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.conditional.model,AwfulTableExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.modelonly2.model,PkfieldsKey,17,0,0,0,7,0,5,0,5,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.modelonly2.model,FieldsonlyExample.GeneratedCriteria,375,0,10,0,90,0,48,0,43,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.modelonly2.model,Pkfields,87,0,0,0,37,0,25,0,25,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.modelonly2.model,FieldsonlyExample,71,0,2,0,25,0,12,0,11,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.modelonly2.model,FieldsonlyExample.Criteria,3,0,0,0,2,0,1,0,1,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.modelonly2.model,Pkblobs,31,0,0,0,13,0,9,0,9,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.modelonly2.model,Fieldsonly,24,0,0,0,10,0,7,0,7,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.modelonly2.model,FieldsonlyExample.Criterion,89,0,2,0,32,0,14,0,13,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.flat.mapper,PkfieldsblobsSqlProvider,312,412,44,32,45,107,34,15,1,10
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.flat.mapper,PkfieldsSqlProvider,308,588,58,58,56,144,46,21,1,8
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.flat.mapper,FieldsblobsSqlProvider,323,345,41,29,47,90,32,13,2,8
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.flat.mapper,PkonlySqlProvider,254,272,27,23,31,71,20,13,1,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.flat.mapper,FieldsonlySqlProvider,264,285,27,27,33,75,19,16,1,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.flat.mapper,PkblobsSqlProvider,300,373,41,31,42,97,32,15,1,10
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.flat.mapper,AwfulTableSqlProvider,221,700,49,73,33,174,49,21,0,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.mapper,PkonlySqlProvider,254,272,27,23,31,71,20,13,1,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.mapper,PkfieldsSqlProvider,319,586,62,60,59,144,49,21,1,8
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.mapper,AwfulTableSqlProvider,221,700,49,73,33,174,49,21,0,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.mapper,PkblobsSqlProvider,300,373,41,31,42,97,32,15,1,10
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.mapper,PkfieldsblobsSqlProvider,312,412,44,32,45,107,34,15,1,10
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.mapper,FieldsblobsSqlProvider,304,364,41,29,43,94,31,14,1,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.mapper,FieldsonlySqlProvider,270,279,31,23,35,73,23,12,1,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkfieldsExample.Criterion,0,89,0,2,0,32,0,14,0,13
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkonlyKey,0,15,0,0,0,6,0,3,0,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,Fieldsblobs,0,15,0,0,0,6,0,3,0,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,Fieldsonly,0,21,0,0,0,8,0,4,0,4
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkonlyExample.Criterion,50,39,1,1,18,14,7,7,6,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,FieldsblobsExample.Criterion,50,39,1,1,18,14,7,7,6,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkonlyExample.GeneratedCriteria,226,55,7,3,52,14,28,8,24,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkfieldsKey,0,26,0,0,0,12,0,6,0,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,FieldsonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkfieldsExample,14,57,0,2,5,20,2,10,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,FieldsblobsWithBLOBs,0,23,0,0,0,8,0,4,0,4
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkblobsExample.GeneratedCriteria,140,47,7,3,30,12,17,7,13,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkfieldsblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,FieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,Pkfieldsblobs,0,17,0,0,0,6,0,3,0,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,FieldsblobsExample.GeneratedCriteria,274,39,7,3,64,10,34,6,30,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkfieldsblobsExample.Criterion,50,39,1,1,18,14,7,7,6,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,FieldsonlyExample.GeneratedCriteria,328,47,7,3,78,12,41,7,37,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,Pkfields,17,126,4,2,4,48,5,24,2,24
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,FieldsblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkfieldsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkfieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkfieldsblobsExample.GeneratedCriteria,446,55,7,3,108,14,56,8,52,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkfieldsblobsWithBLOBs,0,13,0,0,0,4,0,2,0,2
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkonlyExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkblobsWithBLOBs,0,22,0,0,0,8,0,4,0,4
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,FieldsonlyExample.Criterion,50,39,1,1,18,14,7,7,6,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkblobsExample.Criterion,50,39,1,1,18,14,7,7,6,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkfieldsblobsKey,0,15,0,0,0,6,0,3,0,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkblobsKey,0,9,0,0,0,4,0,2,0,2
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Model,PkfieldsExample.GeneratedCriteria,1512,155,28,6,359,39,184,20,168,19
