GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,PkblobsWithBLOBs,0,22,0,0,0,8,0,4,0,4
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,PkblobsExample.GeneratedCriteria,140,47,7,3,30,12,17,7,13,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,FieldsblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,PkonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,FieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,PkblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,FieldsonlyExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,PkfieldsKey,0,26,0,0,0,12,0,6,0,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,Fieldsonly,0,21,0,0,0,8,0,4,0,4
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,PkonlyExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,PkblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,PkblobsKey,0,9,0,0,0,4,0,2,0,2
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,Fieldsblobs,0,15,0,0,0,6,0,3,0,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,PkfieldsblobsWithBLOBs,0,13,0,0,0,4,0,2,0,2
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,Pkfieldsblobs,0,17,0,0,0,6,0,3,0,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,PkfieldsExample.Criterion,3,86,0,2,1,31,1,13,1,12
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,PkfieldsblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,PkonlyExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.Immutable.Model,PkfieldsblobsExample.GeneratedCriteria,446,55,7,3,108,14,56,8,52,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.modelonly1.model,Nameview,17,0,0,0,7,0,5,0,5,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.modelonly1.model,Anotherawfultable,38,0,0,0,16,0,11,0,11,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkfieldsblobsExample.GeneratedCriteria,446,55,7,3,108,14,56,8,52,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,FieldsblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,Pkfields,410,85,122,2,29,33,66,23,4,23
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkblobsExample.GeneratedCriteria,140,47,7,3,30,12,17,7,13,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,FieldsonlyExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkfieldsExample,14,57,0,2,5,20,2,10,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,Pkfieldsblobs,137,23,40,2,15,7,23,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkfieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,Fieldsonly,107,24,30,0,14,10,17,7,2,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,FieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,FieldsonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkblobsWithBLOBs,118,20,28,0,17,8,17,6,3,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,AwfulTableExample,14,57,0,2,5,20,2,10,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkfieldsblobsKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkonlyExample.Criterion,50,39,1,1,18,14,7,7,6,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkfieldsKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,AwfulTableKey,54,10,12,0,12,4,8,3,2,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkfieldsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkfieldsblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,FieldsonlyExample.Criterion,50,39,1,1,18,14,7,7,6,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkonlyExample.GeneratedCriteria,226,55,7,3,52,14,28,8,24,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,AwfulTable,439,111,132,6,30,39,73,27,4,27
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,AwfulTableExample.Criterion,12,77,0,2,5,27,1,13,1,12
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkonlyKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,AwfulTableExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkonlyExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,AwfulTableExample.GeneratedCriteria,1535,106,5,5,384,26,194,14,190,13
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkfieldsExample.GeneratedCriteria,1512,155,28,6,359,39,184,20,168,19
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,Fieldsblobs,85,23,24,2,13,7,15,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,FieldsblobsExample.Criterion,50,39,1,1,18,14,7,7,6,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkfieldsblobsExample.Criterion,50,39,1,1,18,14,7,7,6,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkblobsExample.Criterion,50,39,1,1,18,14,7,7,6,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkfieldsblobsWithBLOBs,147,10,40,0,16,4,22,3,2,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,FieldsonlyExample.GeneratedCriteria,328,47,7,3,78,12,41,7,37,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkfieldsExample.Criterion,0,89,0,2,0,32,0,14,0,13
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,FieldsblobsExample.GeneratedCriteria,274,39,7,3,64,10,34,6,30,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,FieldsblobsWithBLOBs,127,20,28,0,18,8,17,6,3,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.model,PkblobsKey,54,10,12,0,12,4,8,3,2,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,EnumtestKey,64,0,12,0,16,0,11,0,5,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkblobsExample.GeneratedCriteria,140,47,7,3,30,12,17,7,13,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,AwfulTable,439,111,132,6,30,39,73,27,4,27
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,EnumtestExample,71,0,2,0,25,0,12,0,11,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkonlyExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkfieldsExample.GeneratedCriteria,1515,152,28,6,360,38,185,19,169,18
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,Pkfieldsblobs,137,23,40,2,15,7,23,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkfieldsExample.Criterion,3,86,0,2,1,31,1,13,1,12
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,FieldsblobsExample.GeneratedCriteria,274,39,7,3,64,10,34,6,30,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,Fieldsblobs,85,23,24,2,13,7,15,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkfieldsblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkonlyExample.GeneratedCriteria,226,55,7,3,52,14,28,8,24,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkfieldsKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkfieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkonlyKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,FieldsblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,AwfulTableKey,54,10,12,0,12,4,8,3,2,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,FieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,EnumtestExample.GeneratedCriteria,297,0,10,0,70,0,38,0,33,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,FieldsblobsWithBLOBs,127,20,28,0,18,8,17,6,3,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkfieldsExample,14,57,0,2,5,20,2,10,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkfieldsblobsExample.GeneratedCriteria,446,55,7,3,108,14,56,8,52,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,AwfulTableExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkfieldsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,AwfulTableExample.Criterion,15,74,0,2,6,26,2,12,2,11
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkfieldsblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,EnumtestExample.Criterion,89,0,2,0,32,0,14,0,13,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,AwfulTableExample.GeneratedCriteria,1538,103,5,5,385,25,195,13,191,12
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,Pkfields,410,85,122,2,29,33,66,23,4,23
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,AwfulTableExample,14,57,0,2,5,20,2,10,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,Enumtest,91,0,22,0,17,0,16,0,5,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkonlyExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,FieldsblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkblobsKey,54,10,12,0,12,4,8,3,2,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,EnumtestExample.Criteria,3,0,0,0,2,0,1,0,1,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkfieldsblobsKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkblobsWithBLOBs,118,20,28,0,17,8,17,6,3,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model,PkfieldsblobsWithBLOBs,147,10,40,0,16,4,22,3,2,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkonlyExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,AwfulTableExample.GeneratedCriteria,1535,106,5,5,384,26,194,14,190,13
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkfieldsblobsKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkfieldsblobsExample,20,51,1,1,7,18,4,8,3,8
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkonlyExample.GeneratedCriteria,226,55,7,3,52,14,28,8,24,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkfieldsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,Fieldsonly,107,24,30,0,14,10,17,7,2,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,FieldsonlyExample.Criterion,50,39,1,1,18,14,7,7,6,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,FieldsblobsExample.Criterion,50,39,1,1,18,14,7,7,6,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkblobsExample.Criterion,50,39,1,1,18,14,7,7,6,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkonlyExample.Criterion,50,39,1,1,18,14,7,7,6,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkfieldsExample.GeneratedCriteria,1456,211,26,8,345,53,178,26,162,25
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,Fieldsblobs,85,23,24,2,13,7,15,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,Pkfieldsblobs,151,30,42,2,16,10,24,7,2,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,FieldsonlyExample.GeneratedCriteria,328,47,7,3,78,12,41,7,37,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkfieldsblobsExample.GeneratedCriteria,446,55,7,3,108,14,56,8,52,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,FieldsblobsExample.GeneratedCriteria,266,47,7,3,62,12,33,7,29,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,Pkblobs,118,27,28,0,17,11,17,8,3,8
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,AwfulTableExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,AwfulTable,439,118,132,6,30,42,73,29,4,29
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkfieldsblobsExample.Criterion,50,39,1,1,18,14,7,7,6,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,FieldsonlyExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,AwfulTableExample.Criterion,12,77,0,2,5,27,1,13,1,12
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,FieldsblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkfieldsExample,14,57,0,2,5,20,2,10,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkfieldsKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,FieldsblobsWithBLOBs,127,20,28,0,18,8,17,6,3,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,AwfulTableExample,10,61,1,1,4,21,3,9,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkfieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,Pkfields,410,85,122,2,29,33,66,23,4,23
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkblobsExample.GeneratedCriteria,140,47,7,3,30,12,17,7,13,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkfieldsExample.Criterion,0,89,0,2,0,32,0,14,0,13
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,FieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,PkonlyKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.model,FieldsonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.common,TestEnum,5,53,0,0,0,5,1,3,1,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.common,StringBooleanTypeHandler,20,26,1,3,4,6,3,4,2,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.common,MyTimeTypeHandler,68,74,4,4,20,21,4,5,2,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.common,FirstNameTypeHandler,34,34,4,4,12,12,4,5,2,3
